P_CODE,AREA,PERIMETER,DIST_ID,SURVEY_NAM,VDC_ID,DISTRICT,VDC_NAME,VDC_CODE,ZONE_NAME,REGION,HHs2011,POP_2011,Male2011,Female2011,POPDEN_2011
C-BAG-25-007,3888486.31,11089.50315,25,BUNGMATI,7,Lalitpur,Bungamati,250007,Bagmati,Central,1304,5966,2981,2985,1534.26
C-BAG-25-008,11416039.55,21210.97343,25,CHANDANPUR,8,Lalitpur,Chandanpur,250008,Bagmati,Central,222,1071,531,540,112.44
C-BAG-25-009,7274231.019,15268.36803,25,CHAPAGAUN,9,Lalitpur,Chapagaun,250009,Bagmati,Central,3710,16420,8010,8410,2257.29
C-BAG-25-010,5523362.474,15622.91612,25,CHHAMPI,10,Lalitpur,Chhampi,250010,Bagmati,Central,1071,4753,2328,2425,860.47
C-BAG-25-011,7735207.53,17245.44195,25,CHAUGHARE,11,Lalitpur,Choughare,250011,Bagmati,Central,380,1884,895,989,243.56
C-BAG-25-012,6249148.136,12301.8402,25,DALACHAUKI,12,Lalitpur,Dalchoki,250012,Bagmati,Central,269,1167,537,630,186.74
C-BAG-25-013,12520165.63,21948.80263,25,DEVICHAUR,13,Lalitpur,Devichour,250013,Bagmati,Central,577,2883,1408,1475,230.27
C-BAG-25-014,3672299.175,11016.66941,25,DHAPAKHEL,14,Lalitpur,Dhapakhel,250014,Bagmati,Central,3178,12678,6435,6243,3452.82
C-BAG-25-015,10843319.98,15307.46711,25,GHUSEL,15,Lalitpur,Dhusel,250015,Bagmati,Central,308,1510,743,767,139.26
C-BAG-25-016,4910838.985,12327.50539,25,DUKUCHHAP,16,Lalitpur,Dukuchhap,250016,Bagmati,Central,555,2669,1305,1364,543.51
C-BAG-25-017,24313451.05,26281.60805,25,GIMDI,17,Lalitpur,Gimdi,250017,Bagmati,Central,461,2299,1156,1143,94.56
C-BAG-25-018,3125718.118,10462.08367,25,GODAMCHAUR,18,Lalitpur,Godamchaur,250018,Bagmati,Central,1094,4914,2367,2547,1572.07
C-BAG-25-019,17128728.09,22614.854,25,GODAWARI,19,Lalitpur,Godawari,250019,Bagmati,Central,1825,7558,3715,3843,458.73
C-BAG-25-020,9947134.514,17975.01074,25,GOTIKHEL,20,Lalitpur,Gotikhel,250020,Bagmati,Central,403,1855,887,968,186.49
C-BAG-25-021,3099725.249,7624.774417,25,HARISIDDHI,21,Lalitpur,Harisiddhi,250021,Bagmati,Central,2737,10736,5378,5358,3463.28
C-BAG-25-022,12428670.33,19165.09738,25,IKUDOL,22,Lalitpur,Ikudol,250022,Bagmati,Central,387,1878,935,943,151.1
C-BAG-25-023,4022479.553,10151.63242,25,IMADOL,23,Lalitpur,Imadol,250023,Bagmati,Central,6898,27327,13913,13414,6793.65
C-BAG-25-024,3812234.72,9000.003165,25,JHARUWARASI,24,Lalitpur,Jharuwarasi,250024,Bagmati,Central,936,4286,2089,2197,1124.24
C-BAG-25-025,17341353.11,20813.44073,25,KALESHWAR,25,Lalitpur,Kaleswor,250025,Bagmati,Central,296,1404,692,712,88.24
C-BAG-25-026,3169755.892,8176.384501,25,KHOKANA,26,Lalitpur,Khokana,250026,Bagmati,Central,1056,4927,2452,2475,1554.46
C-BAG-25-027,15153549.76,21274.8525,25,LALITPUR SUB-METROPOLITAN CITY,27,Lalitpur,LalitpurN.P.,250027,Bagmati,Central,54581,220802,113781,107021,14570.92
C-BAG-25-028,6806694.001,13656.13425,25,LAMATAR,28,Lalitpur,Lamatar,250028,Bagmati,Central,1759,8188,4072,4116,740.46
C-BAG-25-029,24077711.64,27708.15238,25,LELE,29,Lalitpur,Lele,250029,Bagmati,Central,1822,8411,4032,4379,349.33
C-BAG-25-030,6403798.117,13736.16811,25,LUBHU,30,Lalitpur,Lubhu,250030,Bagmati,Central,2365,10374,5126,5248,1619.98
C-BAG-25-031,19721948.45,21811.83009,25,MALTA,31,Lalitpur,Malta,250031,Bagmati,Central,370,1838,919,919,93.2
C-BAG-25-032,15743421.41,29393.65394,25,MANIKHEL,32,Lalitpur,Manikhel,250032,Bagmati,Central,396,1947,942,1005,120.76
C-BAG-25-033,8021232.235,13575.75501,25,NALLU,33,Lalitpur,Nallu,250033,Bagmati,Central,460,2171,1021,1150,270.65
C-BAG-25-034,12383643.1,14514.17687,25,PYUTAR,34,Lalitpur,Pyutar,250034,Bagmati,Central,382,2056,992,1064,166.02
C-BAG-25-035,4118791.353,10699.76962,25,SAINBU BHAINSEPATI,35,Lalitpur,Sainbu,250035,Bagmati,Central,5003,19721,9935,9786,4788.06
C-BAG-25-036,14320379.21,23638.34757,25,SANKHU,36,Lalitpur,Sankhu,250036,Bagmati,Central,462,2277,1109,1168,159
C-BAG-25-037,2009838.606,7346.16144,25,SIDDHIPUR,37,Lalitpur,Sidhdipur,250037,Bagmati,Central,1484,6147,2888,3259,3058.53
C-BAG-25-038,3017382.664,7627.547539,25,SUNAKOTHI,38,Lalitpur,Sunakothi,250038,Bagmati,Central,2397,10092,4962,5130,3344.49
C-BAG-25-039,2341889.343,9054.912129,25,THAIBA,39,Lalitpur,Thaiba,250039,Bagmati,Central,1982,8261,4180,4081,3527.67
C-BAG-25-040,3254831.564,8218.303359,25,THECHO,40,Lalitpur,Thecho,250040,Bagmati,Central,2352,10086,4942,5144,3098.55
C-BAG-25-041,18340103.76,27153.14923,25,THULADURLUNG,41,Lalitpur,Thuladurlung,250041,Bagmati,Central,291,1479,718,761,80.62
C-BAG-25-042,3011456.438,9407.665219,25,TIKATHALI,42,Lalitpur,Tikathali,250042,Bagmati,Central,2424,10136,5072,5064,3366
C-BAG-26-001,9488230.369,21536.07199,26,BAGESHWARI,1,Bhaktapur,Bageswari,260001,Bagmati,Central,1137,5385,2609,2776,563.44
C-BAG-26-002,2840005.778,9355.785761,26,BALKOT,2,Bhaktapur,Balkot,260002,Bagmati,Central,3999,15881,7977,7904,5591.57
C-BAG-26-003,6556292.017,14375.80907,26,BHAKTAPUR MUNICIPALITY,3,Bhaktapur,BhaktapurN.P.,260003,Bagmati,Central,17639,81748,41081,40667,12468.07
C-BAG-26-004,6783539.716,13098.86352,26,CHANGUNARAYAN,4,Bhaktapur,Changunarayan,260004,Bagmati,Central,1374,6211,2985,3226,915.64
C-BAG-26-005,9610713.342,15805.23527,26,CHHALING,5,Bhaktapur,Chhaling,260005,Bagmati,Central,1817,8129,3851,4278,845.81
C-BAG-26-006,5011058.744,13636.68511,26,CHITPOL,6,Bhaktapur,Chitapol,260006,Bagmati,Central,1274,5619,2758,2861,1106.56
C-BAG-26-007,6498359.015,15587.77627,26,DADHIKOT,7,Bhaktapur,Dadhikot,260007,Bagmati,Central,2688,11629,5859,5770,1789.62
C-BAG-26-008,6305511.615,12876.52753,26,DUWAKOT,8,Bhaktapur,Duwakot,260008,Bagmati,Central,2412,10461,5321,5140,1658.96
C-BAG-26-009,7429319.49,14547.0007,26,GUNDU,9,Bhaktapur,Gundu,260009,Bagmati,Central,1257,5689,2735,2954,765.67
C-BAG-26-010,5223822.833,9850.80034,26,JHAUKHEL,10,Bhaktapur,Jhaukhel,260010,Bagmati,Central,1631,7721,3908,3813,1478.07
C-BAG-26-011,4329349.44,11251.83892,26,KATUNJE,11,Bhaktapur,Kautunje,260011,Bagmati,Central,4692,19497,9698,9799,4504.07
C-BAG-26-012,11111554.47,18302.36363,26,MADHYAPUR THIMI MUNICIPALITY,12,Bhaktapur,MadhyapurThimiN.P.,260012,Bagmati,Central,20302,83036,42723,40313,7472.76
C-BAG-26-013,9433817.96,16954.52405,26,NAGARKOT,13,Bhaktapur,Nagarkot,260013,Bagmati,Central,973,4571,2198,2373,482.38
C-BAG-26-014,6991545.561,14587.83552,26,NANGKHEL,14,Bhaktapur,Nankhel,260014,Bagmati,Central,1225,5509,2703,2806,809.49
C-BAG-26-015,8205717.343,13754.50744,26,SIPADOL,15,Bhaktapur,Sipadol,260015,Bagmati,Central,2278,9876,4862,5014,1217.72
C-BAG-26-016,1367062.544,7646.182011,26,SIRUTAR,16,Bhaktapur,Sirutar,260016,Bagmati,Central,1033,4790,2307,2483,3504.18
C-BAG-26-017,7322032.361,15436.22666,26,SUDAL,17,Bhaktapur,Sudal,260017,Bagmati,Central,1562,7254,3397,3857,990.59
C-BAG-26-018,8538543.64,15156.70191,26,TATHALI,18,Bhaktapur,Tathali,260018,Bagmati,Central,1264,5698,2723,2975,654.88
C-BAG-27-001,1470296.918,6224.709532,27,AALAPOT,1,Kathmandu,Aalapot,270001,Bagmati,Central,671,3159,1561,1598,2148.39
C-BAG-27-002,4803040.81,11648.65115,27,BADBHANJYANG,2,Kathmandu,Baad Bhanjyang,270002,Bagmati,Central,817,3779,1873,1906,786.81
C-BAG-27-003,5238967.821,12802.84038,27,SANKHU BAJRAYOGINI,3,Kathmandu,Bajrayogini,270003,Bagmati,Central,928,4333,2086,2247,827.11
C-BAG-27-004,2118444.942,8633.416671,27,BALAMBU,4,Kathmandu,Balambu,270004,Bagmati,Central,1734,7323,3625,3698,3456.58
C-BAG-27-005,7012618.563,13077.83835,27,BALUWA,5,Kathmandu,Baluwa,270005,Bagmati,Central,1204,5467,2702,2765,779.58
C-BAG-27-006,1671173.863,8320.92362,27,BHADRABAS,6,Kathmandu,Bhadrabas,270006,Bagmati,Central,503,2388,1195,1193,1429.09
C-BAG-27-007,6000496.067,12252.36028,27,BHIMDHUNGA,7,Kathmandu,Bhimdhunga,270007,Bagmati,Central,619,2915,1484,1431,485.78
C-BAG-27-008,13983658.08,18841.64317,27,BUDHANILKANTHA,8,Kathmandu,Budanilkantha,270008,Bagmati,Central,3725,15421,7604,7817,1102.72
C-BAG-27-009,5507635.123,11688.1653,27,CHALNAKHEL,9,Kathmandu,Chalnakhel,270009,Bagmati,Central,1005,4365,2093,2272,792.53
C-BAG-27-010,6269580.832,11106.56874,27,CHAPALI BHADRAKALI,10,Kathmandu,ChapaliBhadrakali,270010,Bagmati,Central,2574,10827,5337,5490,1726.89
C-BAG-27-011,9713662.833,15349.48746,27,CHHAIMALE,11,Kathmandu,Chhaimale,270011,Bagmati,Central,968,4216,1977,2239,434.04
C-BAG-27-012,6354075.029,16214.77635,27,DAHACHOK,12,Kathmandu,ChouketarDahachok,270012,Bagmati,Central,878,4036,1991,2045,635.16
C-BAG-27-013,3596106.794,9521.348305,27,CHUNIKHEL,13,Kathmandu,Chunikhel,270013,Bagmati,Central,859,4449,2208,2241,1237.25
C-BAG-27-014,4994023.262,13088.76826,27,THALIDANCHHI,14,Kathmandu,Daanchhi,270014,Bagmati,Central,2593,11246,5697,5549,2251.75
C-BAG-27-015,4603329.979,12645.50978,27,DAKSHINKALI,15,Kathmandu,Daxinkali,270015,Bagmati,Central,984,4755,2344,2411,1032.94
C-BAG-27-016,2037746.789,6673.765396,27,DHAPASI,16,Kathmandu,Dhapasi,270016,Bagmati,Central,8202,31406,16092,15314,15410.36
C-BAG-27-017,1862716.526,6979.535485,27,DHARMASTHALI,17,Kathmandu,Dharmasthali,270017,Bagmati,Central,1421,6530,3250,3280,3505.55
C-BAG-27-018,1414243.364,5968.800506,27,PHUTUNG,18,Kathmandu,Futung,270018,Bagmati,Central,1064,4792,2365,2427,3384.92
C-BAG-27-019,10897207.18,17687.04289,27,GAGALPHEDI,19,Kathmandu,Gagalphedi,270019,Bagmati,Central,1166,5533,2707,2826,514.01
C-BAG-27-020,4691630.009,14352.24112,27,GOKARNESHWAR,20,Kathmandu,Gokarneswor,270020,Bagmati,Central,1768,7508,3777,3731,1600.21
C-BAG-27-021,5147795.296,11485.49973,27,GOLDHUNGA,21,Kathmandu,Goldhunga,270021,Bagmati,Central,3806,16174,8325,7849,3141.65
C-BAG-27-022,2360498.454,8930.575417,27,GONGABU,22,Kathmandu,Gonggabu,270022,Bagmati,Central,14456,54410,28015,26395,23053.42
C-BAG-27-023,4612902.531,11592.15346,27,GOTHATAR,23,Kathmandu,Gothatar,270023,Bagmati,Central,6749,26169,13184,12985,5672.94
C-BAG-27-024,11807751.49,19661.49456,27,ICHANGUNARAYAN,24,Kathmandu,IchangNarayan,270024,Bagmati,Central,6288,24425,12152,12273,2068.64
C-BAG-27-025,2634142.416,8268.655244,27,INDRAYANI,25,Kathmandu,Indrayani,270025,Bagmati,Central,717,3361,1658,1703,1215.09
C-BAG-27-026,6163400.594,10068.1851,27,JHORMAHANKAL,26,Kathmandu,JhorMahankal,270026,Bagmati,Central,873,4103,2010,2093,665.76
C-BAG-27-027,8948250.967,15459.7029,27,JITPURPHEDI,27,Kathmandu,Jitpurphedi,270027,Bagmati,Central,1103,5135,2499,2636,573.87
C-BAG-27-028,4819135.914,12754.49865,27,JORPATI,28,Kathmandu,Jorpati,270028,Bagmati,Central,21862,84567,42445,42122,17548.66
C-BAG-27-029,8540004.948,15803.18011,27,KABHRESTHALI,29,Kathmandu,Kabhresthali,270029,Bagmati,Central,1007,4774,2364,2410,559
C-BAG-27-030,4656330.165,11806.81317,27,KAPAN,30,Kathmandu,Kapan,270030,Bagmati,Central,12324,48463,24671,23792,10407.78
C-BAG-27-031,49454337.9,43551.43082,27,KATHMANDU METROPOLITAN CITY,31,Kathmandu,KathmanduN.P.,270031,Bagmati,Central,254292,975453,511841,463612,19724.49
C-BAG-27-032,2390765.441,7182.699641,27,KHADKABHADRAKALI,32,Kathmandu,KhadkaBhadrakali,270032,Bagmati,Central,2582,10761,5336,5425,4500.95
C-BAG-27-033,14759128.23,22956.09054,27,KIRTIPUR MUNICIPALITY,33,Kathmandu,KirtipurN.P.,270033,Bagmati,Central,19441,65602,36476,29126,4444.68
C-BAG-27-034,17939599.3,22539.8865,27,LAPSIPHEDI,34,Kathmandu,Lapsephedi,270034,Bagmati,Central,1209,5629,2751,2878,316.83
C-BAG-27-035,4662843.677,11550.90783,27,MACHCHHEGAUN,35,Kathmandu,Machhegaun,270035,Bagmati,Central,872,3849,1884,1965,825.46
C-BAG-27-036,7019130.74,14380.68735,27,MAHADEVSTHAN,36,Kathmandu,Mahadevathan,270036,Bagmati,Central,3731,15514,7731,7783,2210.18
C-BAG-27-037,4105959.055,13214.81615,27,MAHANKAL,37,Kathmandu,Mahankal,270037,Bagmati,Central,4421,17997,9029,8968,4383.32
C-BAG-27-038,3052176.005,7963.191121,27,MANMAIJU,38,Kathmandu,Manmaiju,270038,Bagmati,Central,10949,40416,20761,19655,13247.89
C-BAG-27-039,6196957.946,11018.82519,27,MATATIRTHA,39,Kathmandu,Matatirtha,270039,Bagmati,Central,1413,5982,3004,2978,965.31
C-BAG-27-040,3864143.427,10906.55897,27,MULPANI,40,Kathmandu,Mulpani,270040,Bagmati,Central,2647,11742,5889,5853,3038.7
C-BAG-27-041,21045465.07,25598.55447,27,NANGLEBHARE,41,Kathmandu,Naglebhare,270041,Bagmati,Central,935,4520,2202,2318,216.74
C-BAG-27-042,1251881.759,5573.561211,27,NAIKAP NAYABHANJYANG,42,Kathmandu,NaikapNayaBhanjyang,270042,Bagmati,Central,1980,7944,4025,3919,6345.55
C-BAG-27-043,1739997.392,6507.557327,27,NAIKAP PURANOBHANJYANG,43,Kathmandu,NaikapPuranoBhanjya,270043,Bagmati,Central,1054,4546,2251,2295,2612.72
C-BAG-27-044,6705678.036,12160.47906,27,NAYAPATI,44,Kathmandu,Nayapati,270044,Bagmati,Central,1725,7257,3549,3708,1082.2
C-BAG-27-045,1383085.272,5834.564784,27,PUKHULACHHI,45,Kathmandu,Pukhulachhi,270045,Bagmati,Central,596,2676,1298,1378,1934.35
C-BAG-27-046,5789274.442,16061.43102,27,RAMKOT,46,Kathmandu,Ramkot,270046,Bagmati,Central,1937,8759,4399,4360,1512.96
C-BAG-27-047,5983068.401,14379.91917,27,SANGLA,47,Kathmandu,Sangla,270047,Bagmati,Central,808,3622,1812,1810,605.35
C-BAG-27-048,5867745.217,13372.50173,27,SAUKHEL,48,Kathmandu,Satikhel,270048,Bagmati,Central,1039,4248,2117,2131,724.06
C-BAG-27-049,2332931.388,8411.149882,27,SATUNGAL,49,Kathmandu,Satungal,270049,Bagmati,Central,2726,10452,5425,5027,4479.76
C-BAG-27-050,2741152.755,12465.91369,27,SYUCHATAR,50,Kathmandu,Seuchatar,270050,Bagmati,Central,3378,13412,6855,6557,4893
C-BAG-27-051,5106871.449,11838.12588,27,SHESHNARAYAN,51,Kathmandu,Sheshnarayan,270051,Bagmati,Central,844,3855,1953,1902,754.78
C-BAG-27-052,3509167.468,9764.445491,27,SITAPAILA,52,Kathmandu,Sitapaila,270052,Bagmati,Central,4524,17909,9174,8735,5103.65
C-BAG-27-053,35308269.65,28130.68832,27,SUNDARIJAL,53,Kathmandu,Sundarijal,270053,Bagmati,Central,547,2552,1252,1300,72.38
C-BAG-27-054,11973716.31,22348.95928,27,SANKHUSUNTOL,54,Kathmandu,Suntol,270054,Bagmati,Central,1021,4819,2351,2468,394.51
C-BAG-27-055,11882952.55,16126.85925,27,TALKUDUDECHAUR,55,Kathmandu,Talkududechour,270055,Bagmati,Central,648,2858,1389,1469,240.53
C-BAG-27-056,6147474.608,13850.58502,27,THANKOT,56,Kathmandu,Thankot,270056,Bagmati,Central,2820,12047,6106,5941,1959.79
C-BAG-27-057,1288660.172,7400.120204,27,TINTHANA,57,Kathmandu,Tinthana,270057,Bagmati,Central,2507,9726,4966,4760,7547.37
C-BAG-27-058,4414291.499,10645.42855,27,TOKHA CHANDESHWARI,58,Kathmandu,TokhaChandeswori,270058,Bagmati,Central,841,3961,1928,2033,897.29
C-BAG-27-059,1934728.595,7250.321092,27,TOKHA SARASWATI,59,Kathmandu,TokhaSarswoti,270059,Bagmati,Central,1189,5152,2664,2488,2662.63
C-BAG-28-001,14869469.3,23488.0718,28,BAGESHWARI,1,Nuwakot,BagesworiChokade,280001,Bagmati,Central,1073,4986,2382,2604,335.31
C-BAG-28-002,13231061.8,17340.9225,28,BALKUMARI,2,Nuwakot,Balkumari,280002,Bagmati,Central,496,2486,1230,1256,187.89
C-BAG-28-003,9607530.974,14488.4106,28,BARSUNCHET,3,Nuwakot,Barsunchet,280003,Bagmati,Central,118,426,181,245,44.34
C-BAG-28-004,29291259.78,30468.29383,28,BELKOT,4,Nuwakot,Belkot,280004,Bagmati,Central,1549,7660,3723,3937,261.51
C-BAG-28-005,34065024.22,26957.27471,28,BETENI,5,Nuwakot,Betini,280005,Bagmati,Central,873,4372,2178,2194,128.49
C-BAG-28-006,14443402.6,17417.99501,28,BHADRATAR,6,Nuwakot,Bhadratar,280006,Bagmati,Central,705,3238,1569,1669,224.17
C-BAG-28-007,29574168.89,30455.50875,28,BHALCHE,7,Nuwakot,Bhalche,280007,Bagmati,Central,754,3488,1625,1863,117.94
C-BAG-28-008,33479368.3,39540.27428,28,BIDUR MUNICIPALITY,8,Nuwakot,BidurN.P.,280008,Bagmati,Central,6270,26750,12712,14038,799
C-BAG-28-009,18927110.26,25889.15495,28,BUDHASING,9,Nuwakot,Budhasing,280009,Bagmati,Central,677,2945,1344,1601,155.6
C-BAG-28-010,13926924.61,16929.19313,28,BUNGTANG,10,Nuwakot,Bungtang,280010,Bagmati,Central,599,2117,921,1196,152.01
C-BAG-28-011,18394418.4,18847.72772,28,CHARGHARE,11,Nuwakot,Charghare,280011,Bagmati,Central,1190,5419,2478,2941,294.6
C-BAG-28-012,11331672.34,15711.81168,28,CHATURALE,12,Nuwakot,Chaturale,280012,Bagmati,Central,708,3238,1559,1679,285.74
C-BAG-28-013,12904520.64,20352.28559,28,CHAUGHADA,13,Nuwakot,Chaughada,280013,Bagmati,Central,1164,5480,2519,2961,424.67
C-BAG-28-014,17924334.95,24356.77051,28,CHAUTHE,14,Nuwakot,Chauthe,280014,Bagmati,Central,697,3535,1780,1755,197.22
C-BAG-28-015,15910608.92,16308.38468,28,CHHAP,15,Nuwakot,Chhap,280015,Bagmati,Central,448,2085,1005,1080,131.05
C-BAG-28-016,10340780.49,15563.82147,28,DANGSING,16,Nuwakot,Dangsing,280016,Bagmati,Central,625,2736,1239,1497,264.58
C-BAG-28-017,18963811.59,25052.09653,28,DEURALI,17,Nuwakot,Deurali,280017,Bagmati,Central,1005,3656,1632,2024,192.79
C-BAG-28-018,32974095.9,38397.78133,28,DUIPIPAL,18,Nuwakot,Duipipal,280018,Bagmati,Central,1569,7790,3701,4089,236.25
C-BAG-28-019,7988261.553,17572.01904,28,PHIKURI,19,Nuwakot,Fikuri,280019,Bagmati,Central,636,2873,1371,1502,359.65
C-BAG-28-020,9123056.942,19289.50695,28,GANESHSTHAN,20,Nuwakot,Ganeshthan,280020,Bagmati,Central,807,3728,1818,1910,408.63
C-BAG-28-021,22457160.2,26877.87811,28,GAUNKHARKA,21,Nuwakot,Gaunkharka,280021,Bagmati,Central,628,3180,1573,1607,141.87
C-BAG-28-022,22610447.86,23938.34611,28,GERKHU,22,Nuwakot,Gerkhu,280022,Bagmati,Central,1421,6382,2888,3494,282.25
C-BAG-28-023,103914558.7,46324.05323,28,GHYANGPHEDI,23,Nuwakot,Ghyangphedi,280023,Bagmati,Central,604,3100,1692,1408,29.96
C-BAG-28-024,20522238.13,25372.45691,28,GORSYANG,24,Nuwakot,Gorsyang,280024,Bagmati,Central,772,3431,1520,1911,167.18
C-BAG-28-025,21625166.08,21927.52282,28,JILING,25,Nuwakot,Jiling,280025,Bagmati,Central,1271,6286,2992,3294,290.68
C-BAG-28-026,8947179.487,15136.41488,28,KABILAS,26,Nuwakot,Kabilas,280026,Bagmati,Central,863,4063,2002,2061,454.14
C-BAG-28-027,30052367.07,34082.89511,28,KAKANI,27,Nuwakot,Kakani,280027,Bagmati,Central,1390,7320,3621,3699,243.13
C-BAG-28-028,9464146.134,17520.73204,28,HALLE KALIKA,28,Nuwakot,Kalikahalde,280028,Bagmati,Central,753,3606,1756,1850,381.02
C-BAG-28-029,24001690.67,26482.43451,28,KALYANPUR,29,Nuwakot,Kalyanpur,280029,Bagmati,Central,1243,5722,2607,3115,238.4
C-BAG-28-030,9406989.573,14345.53392,28,KAULE,30,Nuwakot,Kaule,280030,Bagmati,Central,739,2993,1346,1647,318.16
C-BAG-28-031,18397801.55,26075.03218,28,KHADGA BHANJYANG,31,Nuwakot,KhadagBhanjyang,280031,Bagmati,Central,1412,6166,2738,3428,335.14
C-BAG-28-032,4329491.548,10841.2955,28,KHARANITAR,32,Nuwakot,Kharanitar,280032,Bagmati,Central,375,1609,779,830,371.63
C-BAG-28-033,15467879.46,19944.5464,28,KHANIGAUN,33,Nuwakot,KholegaunKhanigau,280033,Bagmati,Central,1210,5330,2406,2924,344.59
C-BAG-28-034,26169246.24,27719.20087,28,KIMTANG,34,Nuwakot,Kintang,280034,Bagmati,Central,459,1976,917,1059,75.51
C-BAG-28-035,35230073.02,30249.24162,28,KUMARI,35,Nuwakot,Kumari,280035,Bagmati,Central,1618,8672,4263,4409,246.15
C-BAG-28-036,15636318.28,25499.99003,28,LACHYANG,36,Nuwakot,Lachyang,280036,Bagmati,Central,876,4480,2238,2242,286.51
C-BAG-28-037,12087733.57,18014.38532,28,LIKHU,37,Nuwakot,Likhu,280037,Bagmati,Central,557,2462,1110,1352,203.68
C-BAG-28-038,30914165.71,29298.07468,28,MADANPUR,38,Nuwakot,Madanpur,280038,Bagmati,Central,1738,8862,4294,4568,286.67
C-BAG-28-039,16520261.06,19306.15488,28,MAHAKALI,39,Nuwakot,Mahakali,280039,Bagmati,Central,788,3524,1629,1895,213.31
C-BAG-28-040,10267108.74,19331.71876,28,MANAKAMANA,40,Nuwakot,Manakamana,280040,Bagmati,Central,789,3321,1537,1784,323.46
C-BAG-28-041,13819556.48,19882.80994,28,NARJAMANDAP,41,Nuwakot,Narjamandap,280041,Bagmati,Central,1012,5335,2656,2679,386.04
C-BAG-28-042,19852394.7,20763.24112,28,OKHARPAUWA,42,Nuwakot,Okharpauwa,280042,Bagmati,Central,1510,7901,3970,3931,397.98
C-BAG-28-043,8305516.118,14755.37334,28,PANCHAKANYA,43,Nuwakot,Panchkanya,280043,Bagmati,Central,544,2675,1321,1354,322.06
C-BAG-28-044,18301920.2,20991.27958,28,RALUKADEVI,44,Nuwakot,Ralukadevi,280044,Bagmati,Central,916,4563,2299,2264,249.32
C-BAG-28-045,11513245.37,17780.5644,28,RATMATE,45,Nuwakot,Ratmate,280045,Bagmati,Central,822,3793,1769,2024,329.45
C-BAG-28-046,11900160.09,23454.41946,28,RAUTBESI,46,Nuwakot,Rautbesi,280046,Bagmati,Central,654,3437,1731,1706,281.22
C-BAG-28-047,25336052.54,28049.64923,28,SALME,47,Nuwakot,Salme,280047,Bagmati,Central,422,2186,1063,1123,86.28
C-BAG-28-048,29166890.78,27315.19037,28,SAMARI,48,Nuwakot,Samari,280048,Bagmati,Central,1207,5304,2408,2896,181.85
C-BAG-28-049,17390939.41,24672.47399,28,SAMUDRADEVI KHOLEGAUN,49,Nuwakot,Samundradevi,280049,Bagmati,Central,700,3053,1440,1613,175.56
C-BAG-28-050,6207239.003,13025.55104,28,SAMUNDRATAR,50,Nuwakot,Samundratar,280050,Bagmati,Central,450,1997,926,1071,321.72
C-BAG-28-051,28590014.7,24064.76801,28,SHIKHARBESI,51,Nuwakot,Shikharbesi,280051,Bagmati,Central,746,3534,1815,1719,123.61
C-BAG-28-052,14991482.43,18247.50875,28,SIKRE,52,Nuwakot,Sikre,280052,Bagmati,Central,370,1582,705,877,105.53
C-BAG-28-053,6202713.244,12623.06921,28,SUNDARADEVI,53,Nuwakot,Sundaradevi,280053,Bagmati,Central,511,2411,1207,1204,388.7
C-BAG-28-054,10737571.73,16965.50067,28,SUNKHANI,54,Nuwakot,Sunkhani,280054,Bagmati,Central,533,2449,1197,1252,228.07
C-BAG-28-055,10819605.88,18041.98855,28,SURYAMATI,55,Nuwakot,Suryamati,280055,Bagmati,Central,692,3654,1717,1937,337.72
C-BAG-28-056,22035687.82,24803.09251,28,TALAKHU,56,Nuwakot,Talakhu,280056,Bagmati,Central,688,2976,1402,1574,135.43
C-BAG-28-057,16991822.56,24147.38368,28,TARUKA,57,Nuwakot,Taruka,280057,Bagmati,Central,1127,5233,2335,2898,307.97
C-BAG-28-058,14054206.79,20054.69828,28,THANAPATI,58,Nuwakot,Thanapati,280058,Bagmati,Central,626,2831,1363,1468,201.44
C-BAG-28-059,20290007.33,24031.42642,28,THANSING,59,Nuwakot,Thansing,280059,Bagmati,Central,1388,6126,2899,3227,302.74
C-BAG-28-060,15514273.14,17183.82073,28,THAPREK,60,Nuwakot,Thaprek,280060,Bagmati,Central,760,3942,1902,2040,254.09
C-BAG-28-061,18966490.6,23965.96146,28,TUPCHE,61,Nuwakot,Tupche,280061,Bagmati,Central,1279,5286,2401,2885,278.71
C-BAG-28-062,27141789.57,25284.96698,28,URLENI,62,Nuwakot,Urleni,280062,Bagmati,Central,768,4014,2036,1978,147.89
C-BAG-29-001,21014732.98,24658.67216,29,BHORLE,1,Rasuwa,Bhorle,290001,Bagmati,Central,1184,5570,2683,2887,265.05
C-BAG-29-002,54198689.33,30427.09369,29,BRIDDIM,2,Rasuwa,Bridhim,290002,Bagmati,Central,161,422,212,210,7.79
C-BAG-29-003,101237000.1,47165.82879,29,CHILIME,3,Rasuwa,Chilime,290003,Bagmati,Central,340,1378,685,693,13.6
C-BAG-29-004,67741652.7,45615.59512,29,DANDAGAUN,4,Rasuwa,Dandagoun,290004,Bagmati,Central,479,2186,1033,1153,32.27
C-BAG-29-005,70003913.08,52787.28152,29,DHUNCHE,5,Rasuwa,Dhunche,290005,Bagmati,Central,714,2744,1475,1269,39.2
C-BAG-29-006,132941394.5,84127.65438,29,GATLANG,6,Rasuwa,Gatlang,290006,Bagmati,Central,400,1805,888,917,16.25
